SN,NIN,Facility_Name,Facility_Type,State,District,Taluka,Block,Activity Name/Health Day Name ,Activity_Date,Event_name,Year
"7,715",4567588621,HSC UMLESHA,SubCentre,Jharkhand,Ranchi,TAMAR I,TAMAR,yoga,(15th March 2024),Yoga,2024
"7,731",4568248415,HSC PABARA,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,,(4th March 2024),Yoga,2024
"7,732",4568248415,HSC PABARA,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,,(5th March 2024),Yoga,2024
"7,733",4568248415,HSC PABARA,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,Yoga,(16th March 2024),Yoga,2024
"7,734",4568248415,HSC PABARA,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,Yoga,(22nd March 2024),Yoga,2024
"7,735",4568248415,HSC PABARA,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,Yoga,(29th March 2024),Yoga,2024
"7,749",4578733141,HSC MANJURA,SubCentre,Jharkhand,Bokaro,KASMAR,KASMAR,ANC ,(13th March 2024),Health talk,2024
"7,750",4578733141,HSC MANJURA,SubCentre,Jharkhand,Bokaro,KASMAR,KASMAR,TB screening camp sickle cell screening oral screening and ncd screening at durgapur under manjura,(20th March 2024),Special screening talk,2024
"7,751",4578733141,HSC MANJURA,SubCentre,Jharkhand,Bokaro,KASMAR,KASMAR,family welfair day organisede at manjura,(22nd March 2024),Health talk,2024
"7,778",4621652124,HSC LATDAG,SubCentre,Jharkhand,Latehar,CHANDWA,CHANDWA,health talk,(6th March 2024),"School visit,Health talk",2024
"7,809",4624746451,HSC LILATARI,SubCentre,Jharkhand,Dumka,JAMA,JAMA,VHND AND RI ,(14th March 2024),"Other
",2024
"7,810",4624746451,HSC LILATARI,SubCentre,Jharkhand,Dumka,JAMA,JAMA,Yoga session ,(15th March 2024),Yoga,2024
"7,811",4624746451,HSC LILATARI,SubCentre,Jharkhand,Dumka,JAMA,JAMA,,(17th March 2024),"Other
",2024
"7,812",4624746451,HSC LILATARI,SubCentre,Jharkhand,Dumka,JAMA,JAMA,Family welfare day ,(21st March 2024),"Other
",2024
"7,826",4627366448,HSC NONIHAT,SubCentre,Jharkhand,Dumka,JARMUNDI,JARMUNDI,Monthly meeting,(7th March 2024),"Other
",2024
"7,827",4627366448,HSC NONIHAT,SubCentre,Jharkhand,Dumka,JARMUNDI,JARMUNDI,International Women's Day(8th March 2024),(8th March 2024),"Other
",2024
"7,828",4627366448,HSC NONIHAT,SubCentre,Jharkhand,Dumka,JARMUNDI,JARMUNDI,PMSMA,(13th March 2024),"Other
",2024
"7,829",4627366448,HSC NONIHAT,SubCentre,Jharkhand,Dumka,JARMUNDI,JARMUNDI,RI SUPERVISION,(11th March 2024),"Other
",2024
"7,830",4627366448,HSC NONIHAT,SubCentre,Jharkhand,Dumka,JARMUNDI,JARMUNDI,ELDERLY DAY,(16th March 2024),"Other
",2024
"7,831",4627366448,HSC NONIHAT,SubCentre,Jharkhand,Dumka,JARMUNDI,JARMUNDI,world oral day,(20th March 2024),"Other
",2024
"7,832",4627366448,HSC NONIHAT,SubCentre,Jharkhand,Dumka,JARMUNDI,JARMUNDI,FAMILY WELFARE DAY,(21st March 2024),"Other
",2024
"7,833",4627366448,HSC NONIHAT,SubCentre,Jharkhand,Dumka,JARMUNDI,JARMUNDI,World Tuberculosis Day(24th March 2024),(24th March 2024),"Other
",2024
"7,834",4627366448,HSC NONIHAT,SubCentre,Jharkhand,Dumka,JARMUNDI,JARMUNDI,monthly meeting,(30th March 2024),"Other
",2024
"7,835",4627366448,HSC NONIHAT,SubCentre,Jharkhand,Dumka,JARMUNDI,JARMUNDI,health talk,(28th March 2024),Health talk,2024
"7,847",4628652788,HSC YOGIDIH,SubCentre,Jharkhand,Koderma,SATGAWAN,SATGAWAN,Sanitation to sathiya about tb,(18th March 2024),"Other
",2024
"7,848",4628652788,HSC YOGIDIH,SubCentre,Jharkhand,Koderma,SATGAWAN,SATGAWAN,World oral screening day,(20th March 2024),Special screening talk,2024
"7,849",4628652788,HSC YOGIDIH,SubCentre,Jharkhand,Koderma,SATGAWAN,SATGAWAN,RI,(21st March 2024),"Other
",2024
"7,850",4628652788,HSC YOGIDIH,SubCentre,Jharkhand,Koderma,SATGAWAN,SATGAWAN,Family planning ,(23rd March 2024),"Other
",2024
"7,854",4628671747,HSC MAHUATANR,SubCentre,Jharkhand,Godda,SUNDARPAHARI,SUNDARPAHARI,School Programme ,(15th March 2024),School visit,2024
"7,855",4628671747,HSC MAHUATANR,SubCentre,Jharkhand,Godda,SUNDARPAHARI,SUNDARPAHARI,World oral health day ,(20th March 2024),Health talk,2024
"7,872",4635745385,HSC NANAIKALA,SubCentre,Jharkhand,Chatra,PRATAPPUR,PARTAPPUR,mothly meeting,(4th March 2024),"Other
",2024
"7,873",4635745385,HSC NANAIKALA,SubCentre,Jharkhand,Chatra,PRATAPPUR,PARTAPPUR,VHSNC Metting,(6th March 2024),Community meeting,2024
"7,874",4635745385,HSC NANAIKALA,SubCentre,Jharkhand,Chatra,PRATAPPUR,PARTAPPUR,ANC Checkup,(9th March 2024),Special screening talk,2024
"7,875",4635745385,HSC NANAIKALA,SubCentre,Jharkhand,Chatra,PRATAPPUR,PARTAPPUR,Monthely elderly health day and stress free ,(16th March 2024),Awareness activity about eat right,2024
"7,876",4635745385,HSC NANAIKALA,SubCentre,Jharkhand,Chatra,PRATAPPUR,PARTAPPUR,Family planning welfare day ,(21st March 2024),Awareness activity about eat right,2024
"7,893",4642518486,HSC RUPNI,SubCentre,Jharkhand,Godda,PATHARGAMA,PATHARGAMA,Yoga,(19th March 2024),Yoga,2024
"7,894",4642518486,HSC RUPNI,SubCentre,Jharkhand,Godda,PATHARGAMA,PATHARGAMA,Yoga,(23rd March 2024),Yoga,2024
"7,899",4642644183,HSC CHOULIYA,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,Haelth  Camp,(3rd March 2024),"Other
",2024
"7,900",4642644183,HSC CHOULIYA,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,Family Planning Training ,(11th March 2024),"Other
",2024
"7,901",4642644183,HSC CHOULIYA,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,Family Planning Training ,(15th March 2024),"Other
",2024
"7,902",4642644183,HSC CHOULIYA,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,Sickle cell test ,(18th March 2024),"Other
",2024
"7,903",4642644183,HSC CHOULIYA,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,Immunization Training ,(20th March 2024),"Other
",2024
"7,904",4642644183,HSC CHOULIYA,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,Family Planning ,(21st March 2024),Health talk,2024
"7,919",4642781738,HSC HAKIKATPUR,SubCentre,Jharkhand,Dumka,RANISHWAR,RANISHWAR,awareness about tuberculosis ,(6th March 2024),School visit,2024
"7,920",4642781738,HSC HAKIKATPUR,SubCentre,Jharkhand,Dumka,RANISHWAR,RANISHWAR,women's day ,(9th March 2024),"Other
",2024
"7,921",4642781738,HSC HAKIKATPUR,SubCentre,Jharkhand,Dumka,RANISHWAR,RANISHWAR,Elderly day ,(16th March 2024),"Other
",2024
"7,922",4642781738,HSC HAKIKATPUR,SubCentre,Jharkhand,Dumka,RANISHWAR,RANISHWAR,family welfare day ,(21st March 2024),"Other
",2024
"7,931",4652674864,HSC DANEKERA,SubCentre,Jharkhand,Ranchi,LAPUNG,LAPUNG,International Women's Day(8th March 2024),(8th March 2024),Health talk,2024
"7,949",4662862384,HSC BELDAHA,SubCentre,Jharkhand,Dumka,JARMUNDI,JARMUNDI,elderly day ,(16th March 2024),Special screening talk,2024
"7,961",4668586235,HSC SRIKUND,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,family Welfare Day Celebrated,(21st March 2024),"Other
",2024
"7,962",4668586235,HSC SRIKUND,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,Oral Screening,(22nd March 2024),"Other
",2024
"7,978",4682263837,HSC JAYARAMDANGA,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,Monthly meeting ,(7th March 2024),"Other
",2024
"7,979",4682263837,HSC JAYARAMDANGA,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,Health camp ,(18th March 2024),"Other
",2024
"7,980",4682263837,HSC JAYARAMDANGA,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,Word oral health day ,(23rd March 2024),"Other
",2024
"8,004",4725688354,HSC DEOLI,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,Immunization Day,(14th March 2024),"Other
",2024
"8,005",4725688354,HSC DEOLI,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,monthly meeting ,(20th March 2024),"Other
",2024
"8,008",4728214778,HSC SARJAMGHJUTTU,SubCentre,Jharkhand,Sahibganj,BARHAIT,BARHAIT,World Oral Health Day celebration 2024,(20th March 2024),"Other
",2024
"8,022",4734413349,HSC PALAMU,SubCentre,Jharkhand,Bokaro,NAWADIH,NAWADIH,Masik Bujurg Diwas ,(16th March 2024),"Other
",2024
"8,023",4734413349,HSC PALAMU,SubCentre,Jharkhand,Bokaro,NAWADIH,NAWADIH,Oral Health Day,(20th March 2024),"Other
",2024
"8,024",4734413349,HSC PALAMU,SubCentre,Jharkhand,Bokaro,NAWADIH,NAWADIH,Nikshay Diwas ,(23rd March 2024),"Other
",2024
"8,025",4734413349,HSC PALAMU,SubCentre,Jharkhand,Bokaro,NAWADIH,NAWADIH,VHSNC ,(21st March 2024),"Other
",2024
"8,026",4734413349,HSC PALAMU,SubCentre,Jharkhand,Bokaro,NAWADIH,NAWADIH,Masik Bujurg Diwas ,(22nd March 2024),"Other
",2024
"8,027",4734413349,HSC PALAMU,SubCentre,Jharkhand,Bokaro,NAWADIH,NAWADIH,VHSND,(26th March 2024),"Other
",2024
"8,028",4734413349,HSC PALAMU,SubCentre,Jharkhand,Bokaro,NAWADIH,NAWADIH,JAS meeting ,(27th March 2024),"Other
",2024
"8,039",4746428137,HSC KALI,SubCentre,Jharkhand,Latehar,CHANDWA,CHANDWA,Cluster Monthly meeting ,(23rd March 2024),Health talk,2024
"8,050",4753743246,HSC KABIRDIH,SubCentre,Jharkhand,Dhanbad,TOPCHANCHI,TOPCHANCHI,Poshan Pakhwara,(23rd March 2024),Awareness activity about eat right,2024
"8,058",4755738814,HSC DAHURI,SubCentre,Jharkhand,Chatra,CHATRA,CHATRA,ANC,(9th March 2024),"Other
",2024
"8,076",4761776469,HSC MAHESHPUR,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,Monthly meeting ,(14th March 2024),"Other
",2024
"8,077",4761776469,HSC MAHESHPUR,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,Health camp ,(27th March 2024),"Other
",2024
"8,078",4761776469,HSC MAHESHPUR,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,Monthly meeting ,(28th March 2024),Community meeting,2024
"8,084",4763376243,HSC BALAPOKHAR,SubCentre,Jharkhand,Sahibganj,TALJHARI,TALJHARI,Routine Immunization ,(7th March 2024),Health talk,2024
"8,085",4763376243,HSC BALAPOKHAR,SubCentre,Jharkhand,Sahibganj,TALJHARI,TALJHARI,Routine Immunization ,(16th March 2024),"Other
",2024
"8,086",4763376243,HSC BALAPOKHAR,SubCentre,Jharkhand,Sahibganj,TALJHARI,TALJHARI,HBNC Visit,(18th March 2024),"Other
",2024
"8,105",4775237763,HSC BERUM,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,Geriatric day celebrated at AAM Berum ,(16th March 2024),"Other
",2024
"8,106",4775237763,HSC BERUM,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,Family planning celebrated at AAM Berum AWC Turitola ,(21st March 2024),"Other
",2024
"8,107",4775237763,HSC BERUM,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,Training of gender responsive socially inclusive at NHM Ranchi ,(22nd March 2024),"Other
",2024
"8,108",4775237763,HSC BERUM,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,Oral health Day celebrated at AAM Berum ,(23rd March 2024),"Other
",2024
"8,112",4777254816,HSC CHIROMATHA,SubCentre,Jharkhand,Pashchimi Singhbhum,MANOHARPUR,MANOHARPUR,family welfare day ,(21st March 2024),Health talk,2024
"8,113",4777254816,HSC CHIROMATHA,SubCentre,Jharkhand,Pashchimi Singhbhum,MANOHARPUR,MANOHARPUR,AHD,(27th March 2024),Health talk,2024
"8,118",4782128641,HSC BAGRAIDIH,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,monthly meeting,(20th March 2024),Community meeting,2024
"8,120",4783422274,HSC HARIHARPUR,SubCentre,Jharkhand,Garhwa,BHAWNATHPUR,BHAWNATHPUR,VHSNC ,(21st March 2024),Community meeting,2024
"8,121",4783422274,HSC HARIHARPUR,SubCentre,Jharkhand,Garhwa,BHAWNATHPUR,BHAWNATHPUR,vshnc meeting,(15th March 2024),Community meeting,2024
"8,122",4783422274,HSC HARIHARPUR,SubCentre,Jharkhand,Garhwa,BHAWNATHPUR,BHAWNATHPUR,vhnd,(22nd March 2024),Meditation,2024
"8,123",4783422274,HSC HARIHARPUR,SubCentre,Jharkhand,Garhwa,BHAWNATHPUR,BHAWNATHPUR,VHND AT DAGAR,(16th March 2024),"Other
",2024
"8,129",4787642315,HSC BISHASHKHANI,SubCentre,Jharkhand,Godda,MAHAGAMA,MAHGAMA,world oral health day,(20th March 2024),Special screening talk,2024
"8,130",4787642315,HSC BISHASHKHANI,SubCentre,Jharkhand,Godda,MAHAGAMA,MAHGAMA,family welfare day ,(21st March 2024),"Other
",2024
"8,147",4813545482,HSC RANIGRAM,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,geriatric day ,(16th March 2024),"Other
",2024
"8,148",4813545482,HSC RANIGRAM,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,NCD screening ,(23rd March 2024),"Other
",2024
"8,165",4814853547,HSC KANDRA,SubCentre,Jharkhand,Dhanbad,Jharia-Cum-Jorapokhar-Cum-Sindri,,monthly meeting in phc,(6th March 2024),"Other
",2024
"8,166",4814853547,HSC KANDRA,SubCentre,Jharkhand,Dhanbad,Jharia-Cum-Jorapokhar-Cum-Sindri,,health talk,(4th March 2024),Health talk,2024
"8,167",4814853547,HSC KANDRA,SubCentre,Jharkhand,Dhanbad,Jharia-Cum-Jorapokhar-Cum-Sindri,,meeting ,(13th March 2024),"Other
",2024
"8,168",4814853547,HSC KANDRA,SubCentre,Jharkhand,Dhanbad,Jharia-Cum-Jorapokhar-Cum-Sindri,,monthly meeting ,(11th March 2024),"Other
",2024
"8,169",4814853547,HSC KANDRA,SubCentre,Jharkhand,Dhanbad,Jharia-Cum-Jorapokhar-Cum-Sindri,,vhnd,(16th March 2024),"Other
",2024
"8,170",4814853547,HSC KANDRA,SubCentre,Jharkhand,Dhanbad,Jharia-Cum-Jorapokhar-Cum-Sindri,,elderly care,(18th March 2024),"Other
",2024
"8,177",4817475751,HSC SANGRAMPUR,SubCentre,Jharkhand,Pakaur,PAKAUR,PAKUR,Monthly Elderly Health day AAM SANGRAMPUR PAKUR ,(16th March 2024),Special screening talk,2024
"8,178",4817475751,HSC SANGRAMPUR,SubCentre,Jharkhand,Pakaur,PAKAUR,PAKUR,WORLD ORAL HEALTH DAY AAM SANGRAMPUR PAKUR ,(20th March 2024),Health talk,2024
"8,179",4817475751,HSC SANGRAMPUR,SubCentre,Jharkhand,Pakaur,PAKAUR,PAKUR,HEALTH MELA AAM SANGRAMPUR PAKUR ,(14th March 2024),Special screening talk,2024
"8,180",4817475751,HSC SANGRAMPUR,SubCentre,Jharkhand,Pakaur,PAKAUR,PAKUR,Pariwar Kalyan diwas AAM SANGRAMPUR PAKUR ,(21st March 2024),"Other
",2024
"8,210",4818285720,HSC DHASNIA,SubCentre,Jharkhand,Jamtara,KUNDHIT,KUNDHIT,"RI, ANC Check-up and NCD Screening ",(2nd March 2024),"Other
",2024
"8,211",4818285720,HSC DHASNIA,SubCentre,Jharkhand,Jamtara,KUNDHIT,KUNDHIT,RI Supervision ,(7th March 2024),"Other
",2024
"8,212",4818285720,HSC DHASNIA,SubCentre,Jharkhand,Jamtara,KUNDHIT,KUNDHIT,RI Supervision ,(9th March 2024),"Other
",2024
"8,213",4818285720,HSC DHASNIA,SubCentre,Jharkhand,Jamtara,KUNDHIT,KUNDHIT,Monthly Meeting ,(11th March 2024),"Other
",2024
"8,214",4818285720,HSC DHASNIA,SubCentre,Jharkhand,Jamtara,KUNDHIT,KUNDHIT,RI Supervision ,(14th March 2024),"Other
",2024
"8,215",4818285720,HSC DHASNIA,SubCentre,Jharkhand,Jamtara,KUNDHIT,KUNDHIT,World Oral Health Day,(20th March 2024),"Health talk,Yoga",2024
"8,216",4818285720,HSC DHASNIA,SubCentre,Jharkhand,Jamtara,KUNDHIT,KUNDHIT,Yoga Session ,(21st March 2024),Yoga,2024
"8,217",4818285720,HSC DHASNIA,SubCentre,Jharkhand,Jamtara,KUNDHIT,KUNDHIT,Cluster Meeting With ANM & ASHA,(22nd March 2024),"Yoga,Other
",2024
"8,218",4818285720,HSC DHASNIA,SubCentre,Jharkhand,Jamtara,KUNDHIT,KUNDHIT,Yoga Session ,(23rd March 2024),Yoga,2024
"8,219",4818285720,HSC DHASNIA,SubCentre,Jharkhand,Jamtara,KUNDHIT,KUNDHIT,World Tuberculosis Day(24th March 2024),(24th March 2024),Yoga,2024
"8,220",4818285720,HSC DHASNIA,SubCentre,Jharkhand,Jamtara,KUNDHIT,KUNDHIT,Yoga session ,(25th March 2024),Yoga,2024
"8,221",4818285720,HSC DHASNIA,SubCentre,Jharkhand,Jamtara,KUNDHIT,KUNDHIT,Special Routine Immunization ,(26th March 2024),"Other
",2024
"8,222",4818285720,HSC DHASNIA,SubCentre,Jharkhand,Jamtara,KUNDHIT,KUNDHIT,Family welfare day ,(27th March 2024),"Other
",2024
"8,223",4818285720,HSC DHASNIA,SubCentre,Jharkhand,Jamtara,KUNDHIT,KUNDHIT,Yoga session ,(28th March 2024),Yoga,2024
"8,224",4818285720,HSC DHASNIA,SubCentre,Jharkhand,Jamtara,KUNDHIT,KUNDHIT,Yoga session ,(29th March 2024),Yoga,2024
"8,225",4818285720,HSC DHASNIA,SubCentre,Jharkhand,Jamtara,KUNDHIT,KUNDHIT,Yoga session,(30th March 2024),Yoga,2024
"8,226",4818285720,HSC DHASNIA,SubCentre,Jharkhand,Jamtara,KUNDHIT,KUNDHIT,Yoga session ,(31st March 2024),Yoga,2024
"8,243",4821843275,HSC PARHATOLI,SubCentre,Jharkhand,Latehar,MAHUADANR,MAHUADAND, Elderly Health Day,(16th March 2024),"Other
",2024
"8,246",4824723458,HSC TAPIN,SubCentre,Jharkhand,Ramgarh,MANDU,MANDU,JAS meeting ,(13th March 2024),"Other
",2024
"8,247",4824723458,HSC TAPIN,SubCentre,Jharkhand,Ramgarh,MANDU,MANDU,health mela,(14th March 2024),Special screening talk,2024
"8,248",4824723458,HSC TAPIN,SubCentre,Jharkhand,Ramgarh,MANDU,MANDU,Nikshay diwas,(28th March 2024),School visit,2024
"8,270",4828318263,HSC MAKRI,SubCentre,Jharkhand,Garhwa,BHAWNATHPUR,BHAWNATHPUR,Yoga,(17th March 2024),Yoga,2024
"8,271",4828318263,HSC MAKRI,SubCentre,Jharkhand,Garhwa,BHAWNATHPUR,BHAWNATHPUR,yoga,(18th March 2024),Yoga,2024
"8,272",4828318263,HSC MAKRI,SubCentre,Jharkhand,Garhwa,BHAWNATHPUR,BHAWNATHPUR,yoga,(21st March 2024),Yoga,2024
"8,273",4828318263,HSC MAKRI,SubCentre,Jharkhand,Garhwa,BHAWNATHPUR,BHAWNATHPUR,yoga,(22nd March 2024),Yoga,2024
"8,274",4828318263,HSC MAKRI,SubCentre,Jharkhand,Garhwa,BHAWNATHPUR,BHAWNATHPUR,yoga,(27th March 2024),Yoga,2024
"8,275",4828318263,HSC MAKRI,SubCentre,Jharkhand,Garhwa,BHAWNATHPUR,BHAWNATHPUR,yoga,(28th March 2024),Yoga,2024
"8,276",4828318263,HSC MAKRI,SubCentre,Jharkhand,Garhwa,BHAWNATHPUR,BHAWNATHPUR,yoga,(30th March 2024),Yoga,2024
"8,301",4845333758,HSC TIRLA,SubCentre,Jharkhand,Pashchimi Singhbhum,MANOHARPUR,MANOHARPUR,Elderly Health day ,(16th March 2024),"Other
",2024
"8,308",4847514363,HSC DHAMNI BAZAR,SubCentre,Jharkhand,Godda,SUNDARPAHARI,SUNDARPAHARI,health about maleria ,(22nd March 2024),Health talk,2024
"8,309",4847514363,HSC DHAMNI BAZAR,SubCentre,Jharkhand,Godda,SUNDARPAHARI,SUNDARPAHARI,Elderly day ,(23rd March 2024),Health talk,2024
"8,349",4847632264,HSC TETULMARI,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,RI and ANC,(13th March 2024),"Yoga,Other
",2024
"8,350",4847632264,HSC TETULMARI,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,NCD screning,(12th March 2024),"Other
",2024
"8,351",4847632264,HSC TETULMARI,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,Poshan pakhawara,(11th March 2024),Awareness activity about eat right,2024
"8,352",4847632264,HSC TETULMARI,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,MDA program,(7th March 2024),School visit,2024
"8,353",4847632264,HSC TETULMARI,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,Monthly meeting,(9th March 2024),"Community meeting,Yoga",2024
"8,354",4847632264,HSC TETULMARI,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,International Women's Day(8th March 2024),(8th March 2024),"Other
",2024
"8,355",4847632264,HSC TETULMARI,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,Family planning program,(21st March 2024),"Other
",2024
"8,356",4847632264,HSC TETULMARI,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,NCD screning,(20th March 2024),"Other
",2024
"8,357",4847632264,HSC TETULMARI,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,NCD screning,(19th March 2024),"Other
",2024
"8,358",4847632264,HSC TETULMARI,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,Yoga,(18th March 2024),"Yoga,Other
",2024
"8,359",4847632264,HSC TETULMARI,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,immunization,(14th March 2024),"Other
",2024
"8,372",4852382466,HSC NARAYANPUR,SubCentre,Jharkhand,Godda,BOARIJOR,BOARIJOR,ANC program ,(9th March 2024),"Other
",2024
"8,373",4852382466,HSC NARAYANPUR,SubCentre,Jharkhand,Godda,BOARIJOR,BOARIJOR,elder day celebration ,(16th March 2024),Health talk,2024
"8,374",4852382466,HSC NARAYANPUR,SubCentre,Jharkhand,Godda,BOARIJOR,BOARIJOR,world oral day celebration ,(20th March 2024),Health talk,2024
"8,380",4854548163,HSC DHARMPUR,SubCentre,Jharkhand,Sahibganj,PATHNA,PATHNA,Family planning training ,(11th March 2024),"Other
",2024
"8,381",4854548163,HSC DHARMPUR,SubCentre,Jharkhand,Sahibganj,PATHNA,PATHNA,IUCD insertion training ,(15th March 2024),"Other
",2024
"8,382",4854548163,HSC DHARMPUR,SubCentre,Jharkhand,Sahibganj,PATHNA,PATHNA,family welfare day ,(21st March 2024),"Other
",2024
"8,392",4861233486,HSC BAZARDIH,SubCentre,Jharkhand,Palamu,HUSSAINABAD,HUSSAINABAD,VHSNC meeting ,(22nd March 2024),"Other
",2024
"8,425",4872438512,HSC KARMAHI,SubCentre,Jharkhand,Latehar,MANIKA,MANIKA,Bujurg Diwas,(16th March 2024),"Health talk,Other
",2024
"8,426",4872438512,HSC KARMAHI,SubCentre,Jharkhand,Latehar,MANIKA,MANIKA,Health MELA,(14th March 2024),Health talk,2024
"8,427",4872438512,HSC KARMAHI,SubCentre,Jharkhand,Latehar,MANIKA,MANIKA,VHSNC Meeting ,(21st March 2024),"Health talk,Other
",2024
"8,440",4877171761,HSC CHOURA,SubCentre,Jharkhand,Godda,MEHERMA,MEHERMA,Yoga,(4th March 2024),Yoga,2024
"8,441",4877171761,HSC CHOURA,SubCentre,Jharkhand,Godda,MEHERMA,MEHERMA,yoga,(9th March 2024),Yoga,2024
"8,442",4877171761,HSC CHOURA,SubCentre,Jharkhand,Godda,MEHERMA,MEHERMA,World Oral day,(20th March 2024),"Other
",2024
"8,443",4877171761,HSC CHOURA,SubCentre,Jharkhand,Godda,MEHERMA,MEHERMA,Yoga,(29th March 2024),Yoga,2024
"8,464",4877575268,HSC DATHAPARA,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,family welfare day ,(21st March 2024),"Other
",2024
"8,465",4877575268,HSC DATHAPARA,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,healthy camp,(22nd March 2024),Special screening talk,2024
"8,466",4877575268,HSC DATHAPARA,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,medical Health camp ,(18th March 2024),Awareness activity about eat right,2024
"8,467",4877575268,HSC DATHAPARA,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,wellness activities ,(27th March 2024),Yoga,2024
"8,468",4877575268,HSC DATHAPARA,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,physical activity ,(28th March 2024),Sports activity,2024
"8,469",4877575268,HSC DATHAPARA,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,oral screening ,(25th March 2024),"Other
",2024
"8,470",4877575268,HSC DATHAPARA,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,Health camp ,(30th March 2024),"Other
",2024
"8,488",4885763617,HSC RAMPUR,SubCentre,Jharkhand,Palamu,CHAINPUR,CHAINPUR,RI and ANC and NCD screening,(12th March 2024),"Other
",2024
"8,507",5117218528,HSC ANCHU,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,AHD program conducted AAM-Achu ,(6th March 2024),Health talk,2024
"8,508",5117218528,HSC ANCHU,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,Yoga Session ,(5th March 2024),Yoga,2024
"8,509",5117218528,HSC ANCHU,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,TB mukt Abhiyaan ,(9th March 2024),Community meeting,2024
